variant,variant_label,method,domain,tau,fit_scope,metric,value,primary_value,delta_vs_primary,n_test,primary_n_test,n_quarters
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,24h,per_domain,brier,0.18901343735797607,0.16036866014951118,0.028644777208464894,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,24h,per_domain,brier,0.1888152787475402,0.16081736788302797,0.027997910864512227,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,24h,per_domain,brier,0.1768298549410472,0.15440818308007434,0.022421671860972853,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,24h,per_domain,brier,0.17406100056695525,0.15163810315412368,0.02242289741283157,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,24h,per_domain,brier,0.17506059050064185,0.15130409836065573,0.023756492139986124,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,24h,per_domain,brier,0.1770224352524718,0.15384925030712052,0.023173184945351283,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,24h,per_domain,brier,0.1972032060474686,0.17319024264409816,0.024012963403370446,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,24h,per_domain,brier,0.1944587030046515,0.17116606325582967,0.023292639748821842,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,24h,per_domain,brier,0.1942653985750773,0.17079687788316045,0.02346852069191685,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,24h,per_domain,brier,0.19517380583900754,0.17184787746589716,0.02332592837311037,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,24h,pooled,brier,0.20236140783027878,0.19400384009650223,0.00835756773377655,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,24h,pooled,brier,0.19997254360398442,0.1916183371218205,0.008354206482163923,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,24h,pooled,brier,0.20008777369066388,0.19175458087367175,0.00833319281699213,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,24h,pooled,brier,0.20057539475282496,0.19207163248730078,0.008503762265524184,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,24h,pooled,brier,0.25865001006220456,0.2118720171234874,0.04677799293871715,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,24h,pooled,brier,0.2581650232452688,0.20829454540474795,0.049870477840520844,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,24h,pooled,brier,0.2630975609756097,0.2075482071713147,0.055549353804295015,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,24h,pooled,brier,0.26150434195984457,0.20867087415239008,0.05283346780745449,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,24h,pooled,brier,0.2075529424809938,0.17390059213511452,0.03365235034587927,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,24h,pooled,brier,0.20204595427302588,0.169767404816027,0.03227854945699887,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,24h,pooled,brier,0.20391248097412484,0.16977110711071108,0.03414137386341376,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,24h,pooled,brier,0.20465673935644146,0.17040788413326288,0.03424885522317858,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,24h,pooled,brier,0.1771467922708741,0.14787632203235104,0.029270470238523055,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,24h,pooled,brier,0.17410297730749125,0.1452296752678865,0.028873302039604753,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,24h,pooled,brier,0.17339032727272727,0.14487262188885097,0.028517705383876296,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,24h,pooled,brier,0.17413820908721386,0.14553721504178488,0.028600994045428985,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,24h,pooled,brier,0.18911010482515425,0.16233240648348418,0.02677769834167007,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,24h,pooled,brier,0.18872467138335117,0.16033649311193013,0.02838817827142104,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,24h,pooled,brier,0.18901343735797607,0.16036866014951118,0.028644777208464894,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,24h,pooled,brier,0.1891463084391842,0.1608350678967474,0.028311240542436805,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,24h,pooled,brier,0.17739741105149262,0.1531020572093334,0.024295353842159223,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,24h,pooled,brier,0.17410566560361976,0.1493413173392739,0.02476434826434587,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,24h,pooled,brier,0.1743610831234257,0.14939671436142019,0.0249643687620055,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,24h,pooled,brier,0.17438679227326964,0.15000204966977573,0.02438474260349391,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,24h,pooled,brier,0.19442535817280085,0.17251833280275303,0.021907025370047822,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,24h,pooled,brier,0.1926916847015816,0.17005894536946464,0.022632739332116958,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,24h,pooled,brier,0.19297884328600143,0.17004709835064136,0.02293174493536007,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,24h,pooled,brier,0.19328626629776857,0.17053475275619928,0.02275151354156929,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Sports,24h,per_domain,coverage,0.9024347521457348,0.9018890200708383,0.0005457320748964989,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Crypto,24h,per_domain,coverage,0.8641114982578397,0.8677290836653386,-0.0036175854074989022,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Politics,24h,per_domain,coverage,0.9193302891933028,0.9306930693069307,-0.011362780113627902,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Finance,24h,per_domain,coverage,0.9207272727272727,0.9048755540402319,0.015851718687040828,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Weather,24h,per_domain,coverage,0.9034994697773064,0.910786166105315,-0.007286696328008602,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Entertainment,24h,per_domain,coverage,0.9093198992443325,0.904610492845787,0.004709406398545557,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,ALL,24h,per_domain,coverage,0.9048823186150554,0.9058895396888138,-0.0010072210737583909,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Sports,24h,pooled,coverage,0.9127693116132423,0.9067296340023612,0.006039677610881089,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Crypto,24h,pooled,coverage,0.8397212543554007,0.852589641434263,-0.012868387078862287,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Politics,24h,pooled,coverage,0.8995433789954338,0.9027902790279028,-0.003246900032468969,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Finance,24h,pooled,coverage,0.8938181818181818,0.874872144561882,0.01894603725629984,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Weather,24h,pooled,coverage,0.917133767610968,0.9192475149921958,-0.0021137473812278262,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Entertainment,24h,pooled,coverage,0.8904282115869018,0.8913619501854796,-0.0009337385985778157,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,ALL,24h,pooled,coverage,0.9098748622187642,0.9052067986632649,0.004668063555499313,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,24h,per_domain,ece,0.04445705630599784,0.032369369695811084,0.012087686610186756,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,24h,per_domain,ece,0.036182355928920516,0.02664818331466433,0.009534172614256185,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,24h,per_domain,ece,0.03167973124300111,0.020059582919562974,0.011620148323438134,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,24h,per_domain,ece,0.03217767381441656,0.031845769248676124,0.0003319045657404346,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,24h,per_domain,ece,0.1852422061498113,0.09166339541153079,0.0935788107382805,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,24h,per_domain,ece,0.1741365441466713,0.08477639870823005,0.08936014543844124,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,24h,per_domain,ece,0.17790940766550523,0.07308366533864538,0.10482574232685984,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,24h,per_domain,ece,0.16129412613511898,0.08629394667676055,0.07500017945835843,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,24h,per_domain,ece,0.13947696216924857,0.06732872355497445,0.07214823861427412,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,24h,per_domain,ece,0.08435747449821128,0.06298892360629378,0.021368550891917498,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,24h,per_domain,ece,0.07008368200836822,0.05418823529411764,0.015895446714250576,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,24h,per_domain,ece,0.09629739606975943,0.07005019431903009,0.026247201750729338,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,24h,per_domain,ece,0.08150468554095311,0.05506612352487449,0.026438562016078616,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,24h,per_domain,ece,0.0899932032219663,0.05483075959475298,0.03516244362721332,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,24h,per_domain,ece,0.08345454545454545,0.05318104330037499,0.030273502154170455,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,24h,per_domain,ece,0.07663175007386112,0.04887615377536998,0.027755596298491142,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,24h,per_domain,ece,0.0345330537757853,0.02617991402079765,0.008353139754987648,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,24h,per_domain,ece,0.035526771172667795,0.027827239232292578,0.007699531940375218,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,24h,per_domain,ece,0.0337623162043353,0.03187135463731206,0.0018909615670232374,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,24h,per_domain,ece,0.026730374890662302,0.024038900168152664,0.002691474722509638,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,24h,per_domain,ece,0.05416355986632963,0.060655701823368324,-0.006492141957038691,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,24h,per_domain,ece,0.05224702876369726,0.04416230499845,0.008084723765247256,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,24h,per_domain,ece,0.061617458279845945,0.04689071038251363,0.014726747897332318,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,24h,per_domain,ece,0.05534697678166925,0.040863936940397555,0.014483039841271694,779.0,1830.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,24h,per_domain,ece,0.0358627155330496,0.02698653250586426,0.00887618302718534,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,24h,per_domain,ece,0.02386076680746304,0.021266637973053153,0.002594128834409886,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,24h,per_domain,ece,0.029037505041000132,0.01918957818208651,0.00984792685891362,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,24h,per_domain,ece,0.029132572083715478,0.02497101717280223,0.004161554910913249,14878.0,27097.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,24h,pooled,ece,0.030826078228588686,0.024823860806702024,0.006002217421886662,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,24h,pooled,ece,0.028849690388963213,0.019107293048138047,0.009742397340825167,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,24h,pooled,ece,0.033702925205815366,0.02192089728453356,0.011782027921281805,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,24h,pooled,ece,0.028323694166525713,0.01815398379758054,0.010169710368945175,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,24h,pooled,ece,0.16210215575796694,0.07442782917002537,0.08767432658794157,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,24h,pooled,ece,0.16683593184946108,0.07489035783278715,0.09194557401667393,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,24h,pooled,ece,0.17790940766550523,0.07308366533864538,0.10482574232685984,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,24h,pooled,ece,0.15367298660555365,0.07481322816441588,0.07885975844113777,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,24h,pooled,ece,0.08122388923140428,0.05957765571962007,0.021646233511784206,652.0,1099.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,24h,pooled,ece,0.07090342391646447,0.055397412786404164,0.015506011130060303,652.0,1099.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,24h,pooled,ece,0.0758588957055215,0.05440400363967241,0.021454892065849086,652.0,1099.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,24h,pooled,ece,0.08590124763838652,0.06352473474112807,0.02237651289725845,652.0,1099.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,24h,pooled,ece,0.088765546819764,0.048677624011536774,0.04008792280822722,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,24h,pooled,ece,0.09030023778174799,0.05467974416178475,0.035620493619963244,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,24h,pooled,ece,0.08345454545454545,0.05318104330037499,0.030273502154170455,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,24h,pooled,ece,0.08170142060503598,0.05216320429653621,0.029538216308499766,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,24h,pooled,ece,0.03446399605435821,0.02554215779908763,0.00892183825527058,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,24h,pooled,ece,0.034978068421906094,0.03039071059821246,0.004587357823693634,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,24h,pooled,ece,0.0337623162043353,0.03187135463731206,0.0018909615670232374,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,24h,pooled,ece,0.03539976481508862,0.025429678523600386,0.009970086291488236,6597.0,12173.0,6.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,24h,pooled,ece,0.05731299559934838,0.040999989461418425,0.016313006137929957,779.0,1877.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,24h,pooled,ece,0.05738425446745622,0.049148599930575486,0.008235654536880736,779.0,1877.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,24h,pooled,ece,0.061617458279845945,0.050234416622269545,0.0113830416575764,779.0,1877.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,24h,pooled,ece,0.05472375700379917,0.046030057301543144,0.008693699702256023,779.0,1877.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,24h,pooled,ece,0.030970000354963632,0.022761986482483704,0.008208013872479929,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,24h,pooled,ece,0.024761327255949376,0.018792860412385752,0.005968466843563624,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,24h,pooled,ece,0.027759190818906827,0.020060728017535605,0.0076984628013712225,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,24h,pooled,ece,0.027769761725213216,0.02075490970889185,0.007014852016321366,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,24h,per_domain,log_loss,0.601953486811877,0.5823686799300497,0.019584806881827288,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,24h,per_domain,log_loss,0.59322161902442,0.5728338400979759,0.020387778926444167,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,24h,per_domain,log_loss,0.589914064453962,0.5692322667403864,0.02068179771357559,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,24h,per_domain,log_loss,0.5926567253447951,0.5721407300962914,0.02051599524850367,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,24h,per_domain,log_loss,0.7594429152590023,0.623023297642623,0.13641961761637933,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,24h,per_domain,log_loss,0.73455462579806,0.6116720273092692,0.1228825984887908,287.0,1255.0,3.0
